waveform	[0]		[1]	
t0	2016/06/02  15:07:44.917448		2016/06/02  15:07:44.917450	
delta t	4.000000E-6		4.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  15:07:44.918172	4.982787E-1	2016/06/02  15:07:44.918174	5.480236E-3
2016/06/02  15:07:44.918176	4.977634E-1	2016/06/02  15:07:44.918178	4.675066E-3
2016/06/02  15:07:44.918180	4.966039E-1	2016/06/02  15:07:44.918182	6.253199E-3
2016/06/02  15:07:44.918184	4.976345E-1	2016/06/02  15:07:44.918186	4.675066E-3
2016/06/02  15:07:44.918188	4.989228E-1	2016/06/02  15:07:44.918190	7.154989E-3
2016/06/02  15:07:44.918192	4.987296E-1	2016/06/02  15:07:44.918194	6.156579E-3
2016/06/02  15:07:44.918196	5.002433E-1	2016/06/02  15:07:44.918198	3.354588E-3
2016/06/02  15:07:44.918200	4.981820E-1	2016/06/02  15:07:44.918202	6.317613E-3
2016/06/02  15:07:44.918204	4.986007E-1	2016/06/02  15:07:44.918206	2.968106E-3
2016/06/02  15:07:44.918208	4.992771E-1	2016/06/02  15:07:44.918210	5.931131E-3
2016/06/02  15:07:44.918212	4.982787E-1	2016/06/02  15:07:44.918214	6.124372E-3
2016/06/02  15:07:44.918216	5.002755E-1	2016/06/02  15:07:44.918218	3.547829E-3
2016/06/02  15:07:44.918220	4.991805E-1	2016/06/02  15:07:44.918222	4.127551E-3
2016/06/02  15:07:44.918224	4.989872E-1	2016/06/02  15:07:44.918226	8.217814E-3
2016/06/02  15:07:44.918228	4.998890E-1	2016/06/02  15:07:44.918230	9.312845E-3
2016/06/02  15:07:44.918232	4.976989E-1	2016/06/02  15:07:44.918234	3.837690E-3
2016/06/02  15:07:44.918236	4.973769E-1	2016/06/02  15:07:44.918238	5.383616E-3
2016/06/02  15:07:44.918240	4.978600E-1	2016/06/02  15:07:44.918242	5.963338E-3
2016/06/02  15:07:44.918244	5.003077E-1	2016/06/02  15:07:44.918246	6.639681E-3
2016/06/02  15:07:44.918248	4.997602E-1	2016/06/02  15:07:44.918250	7.573678E-3
2016/06/02  15:07:44.918252	5.005332E-1	2016/06/02  15:07:44.918254	6.543060E-3
2016/06/02  15:07:44.918256	4.976989E-1	2016/06/02  15:07:44.918258	4.063137E-3
2016/06/02  15:07:44.918260	4.997280E-1	2016/06/02  15:07:44.918262	4.771687E-3
2016/06/02  15:07:44.918264	4.997280E-1	2016/06/02  15:07:44.918266	3.934310E-3
2016/06/02  15:07:44.918268	4.988584E-1	2016/06/02  15:07:44.918270	7.895746E-3
2016/06/02  15:07:44.918272	4.974735E-1	2016/06/02  15:07:44.918274	4.127551E-3
2016/06/02  15:07:44.918276	4.974091E-1	2016/06/02  15:07:44.918278	5.190375E-3
2016/06/02  15:07:44.918280	5.005332E-1	2016/06/02  15:07:44.918282	4.836100E-3
2016/06/02  15:07:44.918284	4.997280E-1	2016/06/02  15:07:44.918286	6.059959E-3
