waveform	[0]		[1]	
t0	2016/06/02  14:55:46.050332		2016/06/02  14:55:46.050336	
delta t	8.000000E-6		8.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  14:55:46.051476	4.654273E-1	2016/06/02  14:55:46.051480	3.613661E-1
2016/06/02  14:55:46.051484	4.663935E-1	2016/06/02  14:55:46.051488	3.610762E-1
2016/06/02  14:55:46.051492	4.683259E-1	2016/06/02  14:55:46.051496	3.608185E-1
2016/06/02  14:55:46.051500	4.659748E-1	2016/06/02  14:55:46.051504	3.607541E-1
2016/06/02  14:55:46.051508	4.702261E-1	2016/06/02  14:55:46.051512	3.605287E-1
2016/06/02  14:55:46.051516	4.673919E-1	2016/06/02  14:55:46.051520	3.605609E-1
2016/06/02  14:55:46.051524	4.662969E-1	2016/06/02  14:55:46.051528	3.606253E-1
2016/06/02  14:55:46.051532	4.651696E-1	2016/06/02  14:55:46.051536	3.607219E-1
2016/06/02  14:55:46.051540	4.639457E-1	2016/06/02  14:55:46.051544	3.608830E-1
2016/06/02  14:55:46.051548	4.663291E-1	2016/06/02  14:55:46.051552	3.611728E-1
2016/06/02  14:55:46.051556	4.669732E-1	2016/06/02  14:55:46.051560	3.613983E-1
2016/06/02  14:55:46.051564	4.649120E-1	2016/06/02  14:55:46.051568	3.615915E-1
2016/06/02  14:55:46.051572	4.657171E-1	2016/06/02  14:55:46.051576	3.619780E-1
2016/06/02  14:55:46.051580	4.634948E-1	2016/06/02  14:55:46.051584	3.622356E-1
2016/06/02  14:55:46.051588	4.666834E-1	2016/06/02  14:55:46.051592	3.625899E-1
2016/06/02  14:55:46.051596	4.636237E-1	2016/06/02  14:55:46.051600	3.628476E-1
2016/06/02  14:55:46.051604	4.644611E-1	2016/06/02  14:55:46.051608	3.633307E-1
2016/06/02  14:55:46.051612	4.611115E-1	2016/06/02  14:55:46.051616	3.636528E-1
2016/06/02  14:55:46.051620	4.669088E-1	2016/06/02  14:55:46.051624	3.639748E-1
2016/06/02  14:55:46.051628	4.667156E-1	2016/06/02  14:55:46.051632	3.642969E-1
2016/06/02  14:55:46.051636	4.667156E-1	2016/06/02  14:55:46.051640	3.645868E-1
2016/06/02  14:55:46.051644	4.679716E-1	2016/06/02  14:55:46.051648	3.648766E-1
2016/06/02  14:55:46.051652	4.671020E-1	2016/06/02  14:55:46.051656	3.649410E-1
2016/06/02  14:55:46.051660	4.658782E-1	2016/06/02  14:55:46.051664	3.652953E-1
2016/06/02  14:55:46.051668	4.663613E-1	2016/06/02  14:55:46.051672	3.654241E-1
2016/06/02  14:55:46.051676	4.664901E-1	2016/06/02  14:55:46.051680	3.656174E-1
2016/06/02  14:55:46.051684	4.646543E-1	2016/06/02  14:55:46.051688	3.656818E-1
2016/06/02  14:55:46.051692	4.656205E-1	2016/06/02  14:55:46.051696	3.657462E-1
2016/06/02  14:55:46.051700	4.656527E-1	2016/06/02  14:55:46.051704	3.656818E-1
2016/06/02  14:55:46.051708	4.665545E-1	2016/06/02  14:55:46.051712	3.656496E-1
2016/06/02  14:55:46.051716	4.652018E-1	2016/06/02  14:55:46.051720	3.656818E-1
2016/06/02  14:55:46.051724	4.664257E-1	2016/06/02  14:55:46.051728	3.656174E-1
2016/06/02  14:55:46.051732	4.662969E-1	2016/06/02  14:55:46.051736	3.654564E-1
2016/06/02  14:55:46.051740	4.651052E-1	2016/06/02  14:55:46.051744	3.652953E-1
2016/06/02  14:55:46.051748	4.654917E-1	2016/06/02  14:55:46.051752	3.651665E-1
2016/06/02  14:55:46.051756	4.652340E-1	2016/06/02  14:55:46.051760	3.650377E-1
2016/06/02  14:55:46.051764	4.665223E-1	2016/06/02  14:55:46.051768	3.649410E-1
2016/06/02  14:55:46.051772	4.653951E-1	2016/06/02  14:55:46.051776	3.647800E-1
2016/06/02  14:55:46.051780	4.641068E-1	2016/06/02  14:55:46.051784	3.645223E-1
2016/06/02  14:55:46.051788	4.656205E-1	2016/06/02  14:55:46.051792	3.644257E-1
2016/06/02  14:55:46.051796	4.661358E-1	2016/06/02  14:55:46.051800	3.642969E-1
2016/06/02  14:55:46.051804	4.652018E-1	2016/06/02  14:55:46.051808	3.641681E-1
2016/06/02  14:55:46.051812	4.642678E-1	2016/06/02  14:55:46.051816	3.640070E-1
2016/06/02  14:55:46.051820	4.698075E-1	2016/06/02  14:55:46.051824	3.638460E-1
2016/06/02  14:55:46.051828	4.682615E-1	2016/06/02  14:55:46.051832	3.636528E-1
2016/06/02  14:55:46.051836	4.654917E-1	2016/06/02  14:55:46.051840	3.635561E-1
2016/06/02  14:55:46.051844	4.652018E-1	2016/06/02  14:55:46.051848	3.634917E-1
2016/06/02  14:55:46.051852	4.651052E-1	2016/06/02  14:55:46.051856	3.634595E-1
2016/06/02  14:55:46.051860	4.642356E-1	2016/06/02  14:55:46.051864	3.634273E-1
2016/06/02  14:55:46.051868	4.645899E-1	2016/06/02  14:55:46.051872	3.633307E-1
2016/06/02  14:55:46.051876	4.660392E-1	2016/06/02  14:55:46.051880	3.632663E-1
2016/06/02  14:55:46.051884	4.642678E-1	2016/06/02  14:55:46.051888	3.632663E-1
2016/06/02  14:55:46.051892	4.659748E-1	2016/06/02  14:55:46.051896	3.632663E-1
2016/06/02  14:55:46.051900	4.658460E-1	2016/06/02  14:55:46.051904	3.632663E-1
2016/06/02  14:55:46.051908	4.659104E-1	2016/06/02  14:55:46.051912	3.632663E-1
2016/06/02  14:55:46.051916	4.642356E-1	2016/06/02  14:55:46.051920	3.633629E-1
2016/06/02  14:55:46.051924	4.675529E-1	2016/06/02  14:55:46.051928	3.633629E-1
2016/06/02  14:55:46.051932	4.664579E-1	2016/06/02  14:55:46.051936	3.634595E-1
2016/06/02  14:55:46.051940	4.657171E-1	2016/06/02  14:55:46.051944	3.635561E-1
2016/06/02  14:55:46.051948	4.643000E-1	2016/06/02  14:55:46.051952	3.637172E-1
2016/06/02  14:55:46.051956	4.654273E-1	2016/06/02  14:55:46.051960	3.638460E-1
2016/06/02  14:55:46.051964	4.632694E-1	2016/06/02  14:55:46.051968	3.638138E-1
2016/06/02  14:55:46.051972	4.679716E-1	2016/06/02  14:55:46.051976	3.639748E-1
2016/06/02  14:55:46.051980	4.639135E-1	2016/06/02  14:55:46.051984	3.640070E-1
2016/06/02  14:55:46.051988	4.650086E-1	2016/06/02  14:55:46.051992	3.640070E-1
2016/06/02  14:55:46.051996	4.663291E-1	2016/06/02  14:55:46.052000	3.642003E-1
2016/06/02  14:55:46.052004	4.629473E-1	2016/06/02  14:55:46.052008	3.640392E-1
2016/06/02  14:55:46.052012	4.668444E-1	2016/06/02  14:55:46.052016	3.642647E-1
2016/06/02  14:55:46.052020	4.659104E-1	2016/06/02  14:55:46.052024	3.642325E-1
2016/06/02  14:55:46.052028	4.657171E-1	2016/06/02  14:55:46.052032	3.642647E-1
2016/06/02  14:55:46.052036	4.648153E-1	2016/06/02  14:55:46.052040	3.643935E-1
2016/06/02  14:55:46.052044	4.675852E-1	2016/06/02  14:55:46.052048	3.644257E-1
2016/06/02  14:55:46.052052	4.661680E-1	2016/06/02  14:55:46.052056	3.644901E-1
2016/06/02  14:55:46.052060	4.661680E-1	2016/06/02  14:55:46.052064	3.645223E-1
2016/06/02  14:55:46.052068	4.678106E-1	2016/06/02  14:55:46.052072	3.643935E-1
2016/06/02  14:55:46.052076	4.656205E-1	2016/06/02  14:55:46.052080	3.644901E-1
2016/06/02  14:55:46.052084	4.683259E-1	2016/06/02  14:55:46.052088	3.644901E-1
2016/06/02  14:55:46.052092	4.673919E-1	2016/06/02  14:55:46.052096	3.645223E-1
2016/06/02  14:55:46.052100	4.639135E-1	2016/06/02  14:55:46.052104	3.644257E-1
2016/06/02  14:55:46.052108	4.652018E-1	2016/06/02  14:55:46.052112	3.643613E-1
2016/06/02  14:55:46.052116	4.631728E-1	2016/06/02  14:55:46.052120	3.643935E-1
2016/06/02  14:55:46.052124	4.648475E-1	2016/06/02  14:55:46.052128	3.643291E-1
2016/06/02  14:55:46.052132	4.665223E-1	2016/06/02  14:55:46.052136	3.642647E-1
2016/06/02  14:55:46.052140	4.634304E-1	2016/06/02  14:55:46.052144	3.643935E-1
2016/06/02  14:55:46.052148	4.643322E-1	2016/06/02  14:55:46.052152	3.642325E-1
