waveform	[0]	
t0	2016/05/31  14:09:05.249696	
delta t	1.250000E-5	

time[0]	Y[0]
2016/05/31  14:09:05.252946	1.055862E+1
2016/05/31  14:09:05.252958	1.055862E+1
2016/05/31  14:09:05.252971	1.055862E+1
2016/05/31  14:09:05.252983	1.055862E+1
2016/05/31  14:09:05.252996	1.055862E+1
2016/05/31  14:09:05.253008	1.055862E+1
2016/05/31  14:09:05.253021	1.055862E+1
2016/05/31  14:09:05.253033	1.055862E+1
2016/05/31  14:09:05.253046	1.046324E+1
2016/05/31  14:09:05.253058	9.270669E+0
2016/05/31  14:09:05.253071	7.929894E+0
2016/05/31  14:09:05.253083	6.461220E+0
2016/05/31  14:09:05.253096	4.886879E+0
2016/05/31  14:09:05.253108	3.232969E+0
2016/05/31  14:09:05.253121	1.523651E+0
2016/05/31  14:09:05.253133	-2.107951E-1
2016/05/31  14:09:05.253146	-1.947177E+0
2016/05/31  14:09:05.253158	-3.653604E+0
2016/05/31  14:09:05.253171	-5.305273E+0
2016/05/31  14:09:05.253183	-6.875766E+0
2016/05/31  14:09:05.253196	-8.339951E+0
2016/05/31  14:09:05.253208	-9.673983E+0
2016/05/31  14:09:05.253221	-1.055787E+1
2016/05/31  14:09:05.253233	-1.055787E+1
2016/05/31  14:09:05.253246	-1.055787E+1
2016/05/31  14:09:05.253258	-1.055787E+1
2016/05/31  14:09:05.253271	-1.055787E+1
2016/05/31  14:09:05.253283	-1.055787E+1
2016/05/31  14:09:05.253296	-1.055787E+1
2016/05/31  14:09:05.253308	-1.055787E+1
2016/05/31  14:09:05.253321	-1.055787E+1
2016/05/31  14:09:05.253333	-1.055787E+1
2016/05/31  14:09:05.253346	-1.055787E+1
2016/05/31  14:09:05.253358	-1.028011E+1
2016/05/31  14:09:05.253371	-9.130378E+0
2016/05/31  14:09:05.253383	-7.835024E+0
2016/05/31  14:09:05.253396	-6.411769E+0
2016/05/31  14:09:05.253408	-4.885426E+0
2016/05/31  14:09:05.253421	-3.278228E+0
2016/05/31  14:09:05.253433	-1.614335E+0
2016/05/31  14:09:05.253446	7.758110E-2
2016/05/31  14:09:05.253458	1.772718E+0
2016/05/31  14:09:05.253471	3.443694E+0
2016/05/31  14:09:05.253483	5.063129E+0
2016/05/31  14:09:05.253496	6.605573E+0
2016/05/31  14:09:05.253508	8.046861E+0
2016/05/31  14:09:05.253521	9.364759E+0
2016/05/31  14:09:05.253533	1.053574E+1
2016/05/31  14:09:05.253546	1.055862E+1
2016/05/31  14:09:05.253558	1.055862E+1
2016/05/31  14:09:05.253571	1.055862E+1
2016/05/31  14:09:05.253583	1.055862E+1
2016/05/31  14:09:05.253596	1.055862E+1
2016/05/31  14:09:05.253608	1.055862E+1
2016/05/31  14:09:05.253621	1.055862E+1
2016/05/31  14:09:05.253633	1.055862E+1
2016/05/31  14:09:05.253646	1.055862E+1
2016/05/31  14:09:05.253658	1.055862E+1
2016/05/31  14:09:05.253671	1.055862E+1
2016/05/31  14:09:05.253683	9.404071E+0
2016/05/31  14:09:05.253696	8.077150E+0
2016/05/31  14:09:05.253708	6.621361E+0
2016/05/31  14:09:05.253721	5.056685E+0
2016/05/31  14:09:05.253733	3.409862E+0
2016/05/31  14:09:05.253746	1.706021E+0
2016/05/31  14:09:05.253758	-2.842533E-2
2016/05/31  14:09:05.253771	-1.764484E+0
2016/05/31  14:09:05.253783	-3.475743E+0
2016/05/31  14:09:05.253796	-5.134821E+0
2016/05/31  14:09:05.253808	-6.714333E+0
2016/05/31  14:09:05.253821	-8.190438E+0
2016/05/31  14:09:05.253833	-9.539934E+0
2016/05/31  14:09:05.253846	-1.055787E+1
2016/05/31  14:09:05.253858	-1.055787E+1
2016/05/31  14:09:05.253871	-1.055787E+1
2016/05/31  14:09:05.253883	-1.055787E+1
2016/05/31  14:09:05.253896	-1.055787E+1
2016/05/31  14:09:05.253908	-1.055787E+1
2016/05/31  14:09:05.253921	-1.055787E+1
2016/05/31  14:09:05.253933	-1.055787E+1
2016/05/31  14:09:05.253946	-1.055787E+1
2016/05/31  14:09:05.253958	-1.055787E+1
2016/05/31  14:09:05.253971	-1.055787E+1
2016/05/31  14:09:05.253983	-1.039128E+1
2016/05/31  14:09:05.253996	-9.257659E+0
2016/05/31  14:09:05.254008	-7.976803E+0
2016/05/31  14:09:05.254021	-6.567079E+0
2016/05/31  14:09:05.254033	-5.050078E+0
2016/05/31  14:09:05.254046	-3.449644E+0
2016/05/31  14:09:05.254058	-1.791550E+0
2016/05/31  14:09:05.254071	-1.005999E-1
2016/05/31  14:09:05.254083	1.594859E+0
2016/05/31  14:09:05.254096	3.269379E+0
2016/05/31  14:09:05.254108	4.895579E+0
2016/05/31  14:09:05.254121	6.447042E+0
2016/05/31  14:09:05.254133	7.900572E+0
2016/05/31  14:09:05.254146	9.231680E+0
2016/05/31  14:09:05.254158	1.042006E+1
2016/05/31  14:09:05.254171	1.055862E+1
2016/05/31  14:09:05.254183	1.055862E+1
2016/05/31  14:09:05.254196	1.055862E+1
2016/05/31  14:09:05.254208	1.055862E+1
2016/05/31  14:09:05.254221	1.055862E+1
2016/05/31  14:09:05.254233	1.055862E+1
2016/05/31  14:09:05.254246	1.055862E+1
2016/05/31  14:09:05.254258	1.055862E+1
2016/05/31  14:09:05.254271	1.055862E+1
2016/05/31  14:09:05.254283	1.055862E+1
2016/05/31  14:09:05.254296	1.055862E+1
2016/05/31  14:09:05.254308	9.536184E+0
2016/05/31  14:09:05.254321	8.224405E+0
2016/05/31  14:09:05.254333	6.780537E+0
2016/05/31  14:09:05.254346	5.226169E+0
2016/05/31  14:09:05.254358	3.587078E+0
2016/05/31  14:09:05.254371	1.887746E+0
2016/05/31  14:09:05.254383	1.555554E-1
2016/05/31  14:09:05.254396	-1.581470E+0
2016/05/31  14:09:05.254408	-3.297238E+0
2016/05/31  14:09:05.254421	-4.962758E+0
2016/05/31  14:09:05.254433	-6.552257E+0
2016/05/31  14:09:05.254446	-8.040603E+0
2016/05/31  14:09:05.254458	-9.404275E+0
2016/05/31  14:09:05.254471	-1.055787E+1
2016/05/31  14:09:05.254483	-1.055787E+1
2016/05/31  14:09:05.254496	-1.055787E+1
2016/05/31  14:09:05.254508	-1.055787E+1
2016/05/31  14:09:05.254521	-1.055787E+1
2016/05/31  14:09:05.254533	-1.055787E+1
2016/05/31  14:09:05.254546	-1.055787E+1
2016/05/31  14:09:05.254558	-1.055787E+1
2016/05/31  14:09:05.254571	-1.055787E+1
2016/05/31  14:09:05.254583	-1.055787E+1
2016/05/31  14:09:05.254596	-1.055787E+1
2016/05/31  14:09:05.254608	-1.050181E+1
2016/05/31  14:09:05.254621	-9.384941E+0
2016/05/31  14:09:05.254633	-8.118260E+0
2016/05/31  14:09:05.254646	-6.721100E+0
2016/05/31  14:09:05.254658	-5.215375E+0
2016/05/31  14:09:05.254671	-3.622672E+0
2016/05/31  14:09:05.254683	-1.969087E+0
2016/05/31  14:09:05.254696	-2.803920E-1
2016/05/31  14:09:05.254708	1.415389E+0
2016/05/31  14:09:05.254721	3.093452E+0
2016/05/31  14:09:05.254733	4.726417E+0
2016/05/31  14:09:05.254746	6.288189E+0
2016/05/31  14:09:05.254758	7.752350E+0
2016/05/31  14:09:05.254771	9.097956E+0
2016/05/31  14:09:05.254783	1.030116E+1
2016/05/31  14:09:05.254796	1.055862E+1
2016/05/31  14:09:05.254808	1.055862E+1
2016/05/31  14:09:05.254821	1.055862E+1
2016/05/31  14:09:05.254833	1.055862E+1
2016/05/31  14:09:05.254846	1.055862E+1
2016/05/31  14:09:05.254858	1.055862E+1
2016/05/31  14:09:05.254871	1.055862E+1
2016/05/31  14:09:05.254883	1.055862E+1
2016/05/31  14:09:05.254896	1.055862E+1
2016/05/31  14:09:05.254908	1.055862E+1
2016/05/31  14:09:05.254921	1.055862E+1
2016/05/31  14:09:05.254933	9.665720E+0
2016/05/31  14:09:05.254946	8.369083E+0
2016/05/31  14:09:05.254958	6.938424E+0
2016/05/31  14:09:05.254971	5.395331E+0
2016/05/31  14:09:05.254983	3.763327E+0
2016/05/31  14:09:05.254996	2.070116E+0
2016/05/31  14:09:05.255008	3.398584E-1
2016/05/31  14:09:05.255021	-1.398455E+0
2016/05/31  14:09:05.255033	-3.117444E+0
2016/05/31  14:09:05.255046	-4.790373E+0
2016/05/31  14:09:05.255058	-6.388569E+0
2016/05/31  14:09:05.255071	-7.888835E+0
2016/05/31  14:09:05.255083	-9.267326E+0
2016/05/31  14:09:05.255096	-1.050084E+1
2016/05/31  14:09:05.255108	-1.055787E+1
2016/05/31  14:09:05.255121	-1.055787E+1
2016/05/31  14:09:05.255133	-1.055787E+1
2016/05/31  14:09:05.255146	-1.055787E+1
2016/05/31  14:09:05.255158	-1.055787E+1
2016/05/31  14:09:05.255171	-1.055787E+1
2016/05/31  14:09:05.255183	-1.055787E+1
2016/05/31  14:09:05.255196	-1.055787E+1
2016/05/31  14:09:05.255208	-1.055787E+1
2016/05/31  14:09:05.255221	-1.055787E+1
2016/05/31  14:09:05.255233	-1.055787E+1
2016/05/31  14:09:05.255246	-9.510933E+0
2016/05/31  14:09:05.255258	-8.259072E+0
2016/05/31  14:09:05.255271	-6.874799E+0
2016/05/31  14:09:05.255283	-5.378094E+0
2016/05/31  14:09:05.255296	-3.794411E+0
2016/05/31  14:09:05.255308	-2.145658E+0
2016/05/31  14:09:05.255321	-4.595397E-1
2016/05/31  14:09:05.255333	1.238174E+0
2016/05/31  14:09:05.255346	2.918815E+0
2016/05/31  14:09:05.255358	4.556933E+0
2016/05/31  14:09:05.255371	6.127081E+0
2016/05/31  14:09:05.255383	7.603484E+0
2016/05/31  14:09:05.255396	8.961976E+0
2016/05/31  14:09:05.255408	1.018193E+1
2016/05/31  14:09:05.255421	1.055862E+1
2016/05/31  14:09:05.255433	1.055862E+1
2016/05/31  14:09:05.255446	1.055862E+1
2016/05/31  14:09:05.255458	1.055862E+1
2016/05/31  14:09:05.255471	1.055862E+1
2016/05/31  14:09:05.255483	1.055862E+1
2016/05/31  14:09:05.255496	1.055862E+1
2016/05/31  14:09:05.255508	1.055862E+1
2016/05/31  14:09:05.255521	1.055862E+1
2016/05/31  14:09:05.255533	1.055862E+1
2016/05/31  14:09:05.255546	1.055862E+1
2016/05/31  14:09:05.255558	9.793323E+0
2016/05/31  14:09:05.255571	8.512795E+0
2016/05/31  14:09:05.255583	7.094377E+0
2016/05/31  14:09:05.255596	5.562238E+0
2016/05/31  14:09:05.255608	3.938932E+0
2016/05/31  14:09:05.255621	2.249586E+0
2016/05/31  14:09:05.255633	5.225503E-1
2016/05/31  14:09:05.255646	-1.215763E+0
2016/05/31  14:09:05.255658	-2.938295E+0
2016/05/31  14:09:05.255671	-4.616699E+0
2016/05/31  14:09:05.255683	-6.224237E+0
2016/05/31  14:09:05.255696	-7.736101E+0
2016/05/31  14:09:05.255708	-9.127800E+0
2016/05/31  14:09:05.255721	-1.037774E+1
2016/05/31  14:09:05.255733	-1.055787E+1
2016/05/31  14:09:05.255746	-1.055787E+1
2016/05/31  14:09:05.255758	-1.055787E+1
2016/05/31  14:09:05.255771	-1.055787E+1
2016/05/31  14:09:05.255783	-1.055787E+1
2016/05/31  14:09:05.255796	-1.055787E+1
2016/05/31  14:09:05.255808	-1.055787E+1
