waveform	[0]	
t0	2016/05/31  13:58:31.004431	
delta t	8.000000E-7	

time[0]	Y[0]
2016/05/31  13:58:31.004761	-4.847727E+0
2016/05/31  13:58:31.004762	-4.747841E+0
2016/05/31  13:58:31.004763	-4.647310E+0
2016/05/31  13:58:31.004764	-4.546457E+0
2016/05/31  13:58:31.004764	-4.444637E+0
2016/05/31  13:58:31.004765	-4.343462E+0
2016/05/31  13:58:31.004766	-4.241643E+0
2016/05/31  13:58:31.004767	-4.139179E+0
2016/05/31  13:58:31.004768	-4.036393E+0
2016/05/31  13:58:31.004768	-3.933607E+0
2016/05/31  13:58:31.004769	-3.830499E+0
2016/05/31  13:58:31.004770	-3.726747E+0
2016/05/31  13:58:31.004771	-3.624605E+0
2016/05/31  13:58:31.004772	-3.519886E+0
2016/05/31  13:58:31.004772	-3.415490E+0
2016/05/31  13:58:31.004773	-3.311738E+0
2016/05/31  13:58:31.004774	-3.207019E+0
2016/05/31  13:58:31.004775	-3.102300E+0
2016/05/31  13:58:31.004776	-2.997260E+0
2016/05/31  13:58:31.004776	-2.892541E+0
2016/05/31  13:58:31.004777	-2.786856E+0
2016/05/31  13:58:31.004778	-2.681493E+0
2016/05/31  13:58:31.004779	-2.575164E+0
2016/05/31  13:58:31.004780	-2.469157E+0
2016/05/31  13:58:31.004780	-2.362828E+0
2016/05/31  13:58:31.004781	-2.257143E+0
2016/05/31  13:58:31.004782	-2.150491E+0
2016/05/31  13:58:31.004783	-2.044162E+0
2016/05/31  13:58:31.004784	-1.937511E+0
2016/05/31  13:58:31.004784	-1.830537E+0
2016/05/31  13:58:31.004785	-1.723886E+0
2016/05/31  13:58:31.004786	-1.615946E+0
2016/05/31  13:58:31.004787	-1.508328E+0
2016/05/31  13:58:31.004788	-1.401033E+0
2016/05/31  13:58:31.004788	-1.293737E+0
2016/05/31  13:58:31.004789	-1.186120E+0
2016/05/31  13:58:31.004790	-1.078180E+0
2016/05/31  13:58:31.004791	-9.702398E-1
2016/05/31  13:58:31.004792	-8.626222E-1
2016/05/31  13:58:31.004792	-7.540380E-1
2016/05/31  13:58:31.004793	-6.467427E-1
2016/05/31  13:58:31.004794	-5.388029E-1
2016/05/31  13:58:31.004795	-4.305410E-1
2016/05/31  13:58:31.004796	-3.219569E-1
2016/05/31  13:58:31.004796	-2.136949E-1
2016/05/31  13:58:31.004797	-1.051108E-1
2016/05/31  13:58:31.004798	2.828848E-3
2016/05/31  13:58:31.004799	1.114129E-1
2016/05/31  13:58:31.004800	2.196748E-1
2016/05/31  13:58:31.004800	3.276145E-1
2016/05/31  13:58:31.004801	4.358763E-1
2016/05/31  13:58:31.004802	5.447826E-1
2016/05/31  13:58:31.004803	6.533667E-1
2016/05/31  13:58:31.004804	7.613064E-1
2016/05/31  13:58:31.004804	8.695683E-1
2016/05/31  13:58:31.004805	9.775079E-1
2016/05/31  13:58:31.004806	1.086092E+0
2016/05/31  13:58:31.004807	1.194354E+0
2016/05/31  13:58:31.004808	1.301971E+0
2016/05/31  13:58:31.004808	1.409911E+0
2016/05/31  13:58:31.004809	1.518173E+0
2016/05/31  13:58:31.004810	1.626435E+0
2016/05/31  13:58:31.004811	1.733730E+0
2016/05/31  13:58:31.004812	1.841992E+0
2016/05/31  13:58:31.004812	1.948966E+0
2016/05/31  13:58:31.004813	2.056906E+0
2016/05/31  13:58:31.004814	2.163879E+0
2016/05/31  13:58:31.004815	2.271496E+0
2016/05/31  13:58:31.004816	2.379114E+0
2016/05/31  13:58:31.004816	2.485765E+0
2016/05/31  13:58:31.004817	2.592417E+0
2016/05/31  13:58:31.004818	2.699390E+0
2016/05/31  13:58:31.004819	2.806686E+0
2016/05/31  13:58:31.004820	2.912693E+0
2016/05/31  13:58:31.004820	3.018055E+0
2016/05/31  13:58:31.004821	3.125029E+0
2016/05/31  13:58:31.004822	3.230713E+0
2016/05/31  13:58:31.004823	3.337043E+0
2016/05/31  13:58:31.004824	3.441761E+0
2016/05/31  13:58:31.004824	3.547124E+0
2016/05/31  13:58:31.004825	3.652486E+0
2016/05/31  13:58:31.004826	3.757527E+0
2016/05/31  13:58:31.004827	3.861601E+0
2016/05/31  13:58:31.004828	3.965997E+0
2016/05/31  13:58:31.004828	4.070716E+0
2016/05/31  13:58:31.004829	4.174790E+0
2016/05/31  13:58:31.004830	4.278220E+0
2016/05/31  13:58:31.004831	4.381972E+0
2016/05/31  13:58:31.004832	4.485080E+0
2016/05/31  13:58:31.004832	4.588510E+0
2016/05/31  13:58:31.004833	4.690329E+0
2016/05/31  13:58:31.004834	4.793759E+0
2016/05/31  13:58:31.004835	4.894934E+0
2016/05/31  13:58:31.004836	4.997720E+0
2016/05/31  13:58:31.004836	5.098573E+0
2016/05/31  13:58:31.004837	5.200392E+0
2016/05/31  13:58:31.004838	5.300923E+0
2016/05/31  13:58:31.004839	5.401776E+0
2016/05/31  13:58:31.004840	5.502306E+0
2016/05/31  13:58:31.004840	5.602193E+0
2016/05/31  13:58:31.004841	5.701113E+0
2016/05/31  13:58:31.004842	5.800677E+0
2016/05/31  13:58:31.004843	5.898953E+0
2016/05/31  13:58:31.004844	5.997873E+0
2016/05/31  13:58:31.004844	6.095182E+0
2016/05/31  13:58:31.004845	6.193136E+0
2016/05/31  13:58:31.004846	6.290767E+0
2016/05/31  13:58:31.004847	6.388076E+0
2016/05/31  13:58:31.004848	6.484419E+0
2016/05/31  13:58:31.004848	6.580762E+0
2016/05/31  13:58:31.004849	6.676461E+0
2016/05/31  13:58:31.004850	6.771837E+0
2016/05/31  13:58:31.004851	6.866891E+0
2016/05/31  13:58:31.004852	6.961301E+0
2016/05/31  13:58:31.004852	7.055711E+0
2016/05/31  13:58:31.004853	7.149477E+0
2016/05/31  13:58:31.004854	7.242276E+0
2016/05/31  13:58:31.004855	7.335075E+0
2016/05/31  13:58:31.004856	7.427552E+0
2016/05/31  13:58:31.004856	7.519707E+0
2016/05/31  13:58:31.004857	7.611540E+0
2016/05/31  13:58:31.004858	7.702728E+0
2016/05/31  13:58:31.004859	7.793272E+0
2016/05/31  13:58:31.004860	7.883172E+0
2016/05/31  13:58:31.004860	7.972105E+0
2016/05/31  13:58:31.004861	8.061038E+0
2016/05/31  13:58:31.004862	8.149327E+0
2016/05/31  13:58:31.004863	8.237939E+0
2016/05/31  13:58:31.004864	8.325261E+0
2016/05/31  13:58:31.004864	8.411939E+0
2016/05/31  13:58:31.004865	8.498939E+0
2016/05/31  13:58:31.004866	8.584651E+0
2016/05/31  13:58:31.004867	8.669718E+0
2016/05/31  13:58:31.004868	8.754463E+0
2016/05/31  13:58:31.004868	8.838886E+0
2016/05/31  13:58:31.004869	8.922342E+0
2016/05/31  13:58:31.004870	9.006443E+0
2016/05/31  13:58:31.004871	9.088933E+0
2016/05/31  13:58:31.004872	9.171423E+0
2016/05/31  13:58:31.004872	9.252624E+0
