waveform	[0]		[1]	
t0	2016/06/06  14:26:36.294907		2016/06/06  14:26:36.294918	
delta t	8.000000E-5		8.000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2016/06/06  14:26:36.303547	5.004783E-1	2016/06/06  14:26:36.303558	-1.163124E-2
2016/06/06  14:26:36.303627	4.998341E-1	2016/06/06  14:26:36.303638	-1.066499E-2
2016/06/06  14:26:36.303707	4.990289E-1	2016/06/06  14:26:36.303718	-9.215625E-3
2016/06/06  14:26:36.303787	4.990289E-1	2016/06/06  14:26:36.303798	-5.672729E-3
2016/06/06  14:26:36.303867	4.988679E-1	2016/06/06  14:26:36.303878	-5.672729E-3
2016/06/06  14:26:36.303947	4.995120E-1	2016/06/06  14:26:36.303958	-6.316892E-3
2016/06/06  14:26:36.304027	5.003172E-1	2016/06/06  14:26:36.304038	-1.324629E-3
2016/06/06  14:26:36.304107	4.987068E-1	2016/06/06  14:26:36.304118	-2.290873E-3
2016/06/06  14:26:36.304187	4.996731E-1	2016/06/06  14:26:36.304198	6.078599E-4
2016/06/06  14:26:36.304267	5.019276E-1	2016/06/06  14:26:36.304278	-1.807751E-3
2016/06/06  14:26:36.304347	5.011224E-1	2016/06/06  14:26:36.304358	1.896186E-3
2016/06/06  14:26:36.304427	4.993510E-1	2016/06/06  14:26:36.304438	2.379308E-3
2016/06/06  14:26:36.304507	4.980627E-1	2016/06/06  14:26:36.304518	2.379308E-3
2016/06/06  14:26:36.304587	4.987068E-1	2016/06/06  14:26:36.304598	3.506593E-3
2016/06/06  14:26:36.304667	4.988679E-1	2016/06/06  14:26:36.304678	5.117001E-3
2016/06/06  14:26:36.304747	4.998341E-1	2016/06/06  14:26:36.304758	5.278041E-3
2016/06/06  14:26:36.304827	4.996731E-1	2016/06/06  14:26:36.304838	4.794919E-3
2016/06/06  14:26:36.304907	5.004783E-1	2016/06/06  14:26:36.304918	4.150756E-3
2016/06/06  14:26:36.304987	5.014445E-1	2016/06/06  14:26:36.304998	4.150756E-3
2016/06/06  14:26:36.305067	4.982237E-1	2016/06/06  14:26:36.305078	6.083245E-3
2016/06/06  14:26:36.305147	4.991899E-1	2016/06/06  14:26:36.305158	3.023471E-3
2016/06/06  14:26:36.305227	4.998341E-1	2016/06/06  14:26:36.305238	7.532612E-3
2016/06/06  14:26:36.305307	5.003172E-1	2016/06/06  14:26:36.305318	4.955960E-3
2016/06/06  14:26:36.305387	5.001562E-1	2016/06/06  14:26:36.305398	5.117001E-3
2016/06/06  14:26:36.305467	4.990289E-1	2016/06/06  14:26:36.305478	8.659897E-3
2016/06/06  14:26:36.305547	5.022497E-1	2016/06/06  14:26:36.305558	7.693652E-3
2016/06/06  14:26:36.305627	4.990289E-1	2016/06/06  14:26:36.305638	8.176775E-3
2016/06/06  14:26:36.305707	5.001562E-1	2016/06/06  14:26:36.305718	7.693652E-3
2016/06/06  14:26:36.305787	5.003172E-1	2016/06/06  14:26:36.305798	7.049489E-3
2016/06/06  14:26:36.305867	5.008004E-1	2016/06/06  14:26:36.305878	6.405326E-3
2016/06/06  14:26:36.305947	5.011224E-1	2016/06/06  14:26:36.305958	8.498856E-3
2016/06/06  14:26:36.306027	5.004783E-1	2016/06/06  14:26:36.306038	7.854693E-3
2016/06/06  14:26:36.306107	5.006393E-1	2016/06/06  14:26:36.306118	7.532612E-3
2016/06/06  14:26:36.306187	5.009614E-1	2016/06/06  14:26:36.306198	8.337815E-3
2016/06/06  14:26:36.306267	4.996731E-1	2016/06/06  14:26:36.306278	7.210530E-3
2016/06/06  14:26:36.306347	4.998341E-1	2016/06/06  14:26:36.306358	8.498856E-3
2016/06/06  14:26:36.306427	5.012835E-1	2016/06/06  14:26:36.306438	6.405326E-3
2016/06/06  14:26:36.306507	4.987068E-1	2016/06/06  14:26:36.306518	7.371571E-3
2016/06/06  14:26:36.306587	4.987068E-1	2016/06/06  14:26:36.306598	5.600123E-3
2016/06/06  14:26:36.306667	5.008004E-1	2016/06/06  14:26:36.306678	8.015734E-3
2016/06/06  14:26:36.306747	4.982237E-1	2016/06/06  14:26:36.306758	7.532612E-3
2016/06/06  14:26:36.306827	5.017666E-1	2016/06/06  14:26:36.306838	7.371571E-3
2016/06/06  14:26:36.306907	4.988679E-1	2016/06/06  14:26:36.306918	6.083245E-3
2016/06/06  14:26:36.306987	5.008004E-1	2016/06/06  14:26:36.306998	6.888449E-3
2016/06/06  14:26:36.307067	5.008004E-1	2016/06/06  14:26:36.307078	6.083245E-3
2016/06/06  14:26:36.307147	4.954860E-1	2016/06/06  14:26:36.307158	8.659897E-3
2016/06/06  14:26:36.307227	5.004783E-1	2016/06/06  14:26:36.307238	6.727408E-3
2016/06/06  14:26:36.307307	4.966133E-1	2016/06/06  14:26:36.307318	7.049489E-3
2016/06/06  14:26:36.307387	5.006393E-1	2016/06/06  14:26:36.307398	8.015734E-3
2016/06/06  14:26:36.307467	5.004783E-1	2016/06/06  14:26:36.307478	5.117001E-3
2016/06/06  14:26:36.307547	4.996731E-1	2016/06/06  14:26:36.307558	4.311797E-3
2016/06/06  14:26:36.307627	4.987068E-1	2016/06/06  14:26:36.307638	6.244286E-3
2016/06/06  14:26:36.307707	5.003172E-1	2016/06/06  14:26:36.307718	5.761164E-3
2016/06/06  14:26:36.307787	4.975795E-1	2016/06/06  14:26:36.307798	4.311797E-3
2016/06/06  14:26:36.307867	4.993510E-1	2016/06/06  14:26:36.307878	4.311797E-3
2016/06/06  14:26:36.307947	5.012835E-1	2016/06/06  14:26:36.307958	4.150756E-3
2016/06/06  14:26:36.308027	4.987068E-1	2016/06/06  14:26:36.308038	4.472838E-3
2016/06/06  14:26:36.308107	5.001562E-1	2016/06/06  14:26:36.308118	5.278041E-3
2016/06/06  14:26:36.308187	4.987068E-1	2016/06/06  14:26:36.308198	3.828675E-3
2016/06/06  14:26:36.308267	4.995120E-1	2016/06/06  14:26:36.308278	4.955960E-3
2016/06/06  14:26:36.308347	5.014445E-1	2016/06/06  14:26:36.308358	3.667634E-3
2016/06/06  14:26:36.308427	5.001562E-1	2016/06/06  14:26:36.308438	4.633878E-3
2016/06/06  14:26:36.308507	4.995120E-1	2016/06/06  14:26:36.308518	6.083245E-3
2016/06/06  14:26:36.308587	4.996731E-1	2016/06/06  14:26:36.308598	2.218267E-3
2016/06/06  14:26:36.308667	5.009614E-1	2016/06/06  14:26:36.308678	4.955960E-3
2016/06/06  14:26:36.308747	5.017666E-1	2016/06/06  14:26:36.308758	1.735145E-3
2016/06/06  14:26:36.308827	4.972575E-1	2016/06/06  14:26:36.308838	1.252023E-3
2016/06/06  14:26:36.308907	4.988679E-1	2016/06/06  14:26:36.308918	3.345552E-3
2016/06/06  14:26:36.308987	4.996731E-1	2016/06/06  14:26:36.308998	4.633878E-3
2016/06/06  14:26:36.309067	5.006393E-1	2016/06/06  14:26:36.309078	4.794919E-3
2016/06/06  14:26:36.309147	4.996731E-1	2016/06/06  14:26:36.309158	1.252023E-3
2016/06/06  14:26:36.309227	5.003172E-1	2016/06/06  14:26:36.309238	2.379308E-3
2016/06/06  14:26:36.309307	5.020887E-1	2016/06/06  14:26:36.309318	1.252023E-3
2016/06/06  14:26:36.309387	5.008004E-1	2016/06/06  14:26:36.309398	1.735145E-3
2016/06/06  14:26:36.309467	4.987068E-1	2016/06/06  14:26:36.309478	7.689006E-4
2016/06/06  14:26:36.309547	4.995120E-1	2016/06/06  14:26:36.309558	3.184512E-3
2016/06/06  14:26:36.309627	4.980627E-1	2016/06/06  14:26:36.309638	1.574104E-3
2016/06/06  14:26:36.309707	5.004783E-1	2016/06/06  14:26:36.309718	6.078599E-4
